vendorid,pickup_datetime,dropoff_datetime,Store_and_fwd_flag,rate_code,Pickup_longitude,Pickup_latitude,Dropoff_longitude,Dropoff_latitude,Passenger_count,Trip_distance,Fare_amount,Extra,MTA_tax,Tip_amount,Tolls_amount,Ehail_fee,Improvement_surcharge,Total_amount,Payment_type,Trip_type
2,08/24/2015 07:17:24 PM,08/24/2015 07:24:29 PM,N,1,-73.85890197753906,40.82564163208008,-73.82119750976561,40.82571792602539,1,2.15,8.5,1.0,0.5,0.0,0.0,,0.3,10.3,2,1.0
2,01/29/2015 10:57:39 AM,01/29/2015 11:08:03 AM,N,1,-73.90259552001953,40.74156188964844,-73.93122863769531,40.751949310302734,1,2.07,9.5,0.0,0.5,2.06,0.0,,0.3,12.36,1,1.0
2,08/17/2015 10:41:02 AM,08/17/2015 10:50:16 AM,N,1,-73.99688720703125,40.696636199951165,-74.0065155029297,40.706451416015625,1,2.67,10.0,0.0,0.5,2.7,0.0,,0.3,13.5,1,1.0
2,07/22/2015 11:32:04 PM,07/22/2015 11:52:06 PM,N,1,-73.93204498291014,40.69715118408203,-73.85860443115233,40.687686920166016,1,5.0,18.0,0.5,0.5,5.79,0.0,,0.3,25.09,1,1.0
2,10/22/2015 09:55:56 PM,10/22/2015 10:11:50 PM,N,1,-73.88610076904298,40.74742126464844,-73.82608795166014,40.74714660644531,1,5.23,17.5,0.5,0.5,0.0,0.0,,0.3,18.8,2,1.0
2,11/30/2015 08:29:26 AM,11/30/2015 08:29:27 AM,N,5,-73.76288604736328,40.75545883178711,-73.76288604736328,40.75545883178711,1,0.0,48.0,0.0,0.0,0.0,0.0,,0.0,48.0,2,2.0
2,09/29/2015 09:12:20 PM,09/29/2015 09:17:37 PM,N,1,-73.99221038818358,40.68958282470703,-73.97901153564453,40.686798095703125,1,0.86,5.5,0.5,0.5,1.36,0.0,,0.3,8.16,1,1.0
2,12/10/2015 11:44:34 PM,12/11/2015 12:14:54 AM,N,1,-73.93832397460938,40.74941635131836,-73.78067016601561,40.714725494384766,1,11.19,35.5,0.5,0.5,9.2,0.0,,0.3,46.0,1,1.0
2,05/27/2015 10:59:54 AM,05/27/2015 11:12:33 AM,N,5,-73.88449859619139,40.876968383789055,-73.8743896484375,40.82973098754882,1,3.94,10.0,0.0,0.0,0.0,0.0,,0.0,10.0,2,2.0
2,06/16/2015 01:56:59 AM,06/16/2015 02:06:43 AM,N,1,-73.94002532958984,40.81524658203125,-73.96824645996092,40.78913497924805,1,2.75,11.0,0.5,0.5,0.0,0.0,,0.3,12.3,1,1.0
1,06/17/2015 02:54:42 PM,06/17/2015 03:15:54 PM,Y,1,-73.94823455810547,40.809112548828125,-73.9295654296875,40.86710739135742,1,5.0,20.0,0.0,0.5,4.15,0.0,,0.3,24.95,1,1.0
2,11/21/2015 04:46:49 PM,11/21/2015 05:10:09 PM,N,5,-73.8336410522461,40.67262268066406,-73.77291107177734,40.67213821411133,1,0.0,20.0,0.0,0.0,0.0,0.0,,0.0,20.0,2,2.0
2,03/12/2015 08:59:30 AM,03/12/2015 09:06:50 AM,N,1,-73.958251953125,40.80017852783203,-73.94099426269531,40.79275131225586,1,1.31,7.0,0.0,0.5,0.0,0.0,,0.3,7.8,2,1.0
2,10/03/2015 12:22:04 PM,10/03/2015 12:28:44 PM,N,1,-73.93843078613281,40.70059585571289,-73.95822143554686,40.69048309326172,1,1.59,7.0,0.0,0.5,0.0,0.0,,0.3,7.8,2,1.0
1,05/04/2015 05:16:27 PM,05/04/2015 05:26:20 PM,N,1,-73.93152618408203,40.76547622680664,-73.9532470703125,40.745559692382805,1,2.1,9.5,1.0,0.5,0.0,0.5,,0.3,11.8,2,1.0
2,02/21/2015 11:20:09 AM,02/21/2015 11:30:19 AM,N,1,-73.93687438964844,40.75973510742188,-73.86846923828125,40.764408111572266,1,4.61,14.5,0.0,0.5,0.0,0.0,,0.3,15.3,2,1.0
2,04/18/2015 11:10:57 PM,04/18/2015 11:13:53 PM,N,1,-73.91246795654298,40.77473068237305,-73.91838073730467,40.780853271484375,1,0.65,4.5,0.5,0.5,0.0,0.0,,0.3,5.8,2,1.0
1,09/29/2015 10:07:48 PM,09/29/2015 10:31:34 PM,N,1,-73.9250259399414,40.82720947265625,-73.9886703491211,40.76902389526367,1,7.3,24.5,0.5,0.5,6.45,0.0,,0.3,32.25,1,1.0
1,12/30/2015 08:25:31 AM,12/30/2015 08:45:11 AM,N,1,-73.92244720458984,40.68969345092773,-73.98692321777342,40.690242767333984,1,3.6,15.5,0.0,0.5,0.0,0.0,,0.3,16.3,1,1.0
2,04/17/2015 12:30:55 PM,04/17/2015 12:31:26 PM,N,5,-73.86566925048828,40.77093124389648,-73.86566925048828,40.77092361450195,1,0.0,55.0,0.0,0.0,0.0,0.0,,0.0,55.0,1,2.0
2,12/12/2015 12:23:38 PM,12/12/2015 12:44:54 PM,N,1,-73.8741455078125,40.733055114746094,-73.9613265991211,40.716426849365234,2,5.96,21.0,0.0,0.5,4.2,0.0,,0.3,26.0,1,1.0
2,04/23/2015 08:48:46 AM,04/23/2015 08:56:40 AM,N,5,-73.91580200195312,40.85085678100586,-73.91043853759764,40.84455490112305,1,1.04,8.0,0.0,0.0,0.0,0.0,,0.0,8.0,2,2.0
2,11/06/2015 02:38:05 PM,11/06/2015 03:14:46 PM,N,1,-73.92929077148438,40.69374084472656,-73.88972473144531,40.657241821289055,1,4.13,23.5,0.0,0.5,0.0,0.0,,0.3,24.3,2,1.0
2,05/22/2015 06:16:24 PM,05/22/2015 06:38:22 PM,N,1,-73.95382690429686,40.81149673461913,-73.93685150146483,40.855072021484375,1,3.4,16.5,1.0,0.5,0.0,0.0,,0.3,18.3,2,1.0
2,07/19/2015 03:10:10 PM,07/19/2015 03:41:27 PM,N,1,-73.96392059326173,40.671836853027344,-73.98763275146483,40.75650787353516,1,9.1,31.0,0.0,0.5,0.0,0.0,,0.3,31.8,2,1.0
2,05/22/2015 08:19:36 PM,05/22/2015 08:45:05 PM,N,1,-73.96406555175781,40.80313873291016,-73.90694427490233,40.82733154296875,1,4.7,19.5,0.5,0.5,1.0,0.0,,0.3,21.8,1,1.0
2,11/06/2015 09:10:14 PM,11/06/2015 09:14:39 PM,N,1,-73.97246551513672,40.677490234375,-73.96339416503906,40.6792221069336,1,0.65,5.0,0.5,0.5,0.0,0.0,,0.3,6.3,2,1.0
2,04/24/2015 07:32:43 AM,04/24/2015 08:22:43 AM,N,1,-73.93996429443358,40.67991638183594,-73.94337463378906,40.788551330566406,1,12.28,40.0,0.0,0.5,2.0,0.0,,0.3,42.8,1,1.0
2,07/11/2015 06:47:47 PM,07/11/2015 07:02:06 PM,N,1,-73.90516662597656,40.711101531982415,-73.95635223388672,40.70789337158203,1,2.86,12.0,0.0,0.5,0.0,0.0,,0.3,12.8,2,1.0
1,11/13/2015 09:57:39 AM,11/13/2015 10:06:33 AM,N,1,-73.95821380615233,40.64767837524414,-73.95128631591797,40.66720962524414,1,1.8,8.5,0.0,0.5,0.0,0.0,,0.3,9.3,2,1.0
2,09/23/2015 01:15:40 AM,09/23/2015 01:21:43 AM,N,1,-73.87666320800781,40.75654983520508,-73.8966293334961,40.756511688232415,1,1.16,6.5,0.5,0.5,0.0,0.0,,0.3,7.8,2,1.0
2,06/05/2015 03:06:30 PM,06/05/2015 03:18:21 PM,N,1,-73.95276641845702,40.81808471679688,-73.93699645996092,40.839668273925774,5,1.72,9.5,0.0,0.5,0.0,0.0,,0.3,10.3,2,1.0
2,02/07/2015 01:57:18 AM,02/07/2015 02:03:43 AM,N,1,-73.95592498779298,40.714134216308594,-73.94310760498048,40.7160758972168,5,0.92,6.0,0.5,0.5,0.0,0.0,,0.3,7.3,2,1.0
1,06/06/2015 10:03:35 PM,06/06/2015 10:07:33 PM,N,1,-73.86878204345702,40.74923324584961,-73.88259887695312,40.746864318847656,1,0.8,5.0,0.5,0.5,0.0,0.0,,0.3,6.3,2,1.0
1,04/21/2015 11:19:39 PM,04/21/2015 11:42:23 PM,N,1,-73.9405517578125,40.72527313232422,-73.92665100097656,40.7714958190918,1,6.9,24.0,0.5,0.5,5.05,0.0,,0.3,30.35,1,1.0
2,11/19/2015 04:05:58 PM,11/19/2015 04:23:56 PM,N,1,-73.94461059570312,40.78753280639648,-73.95819091796875,40.76527786254882,1,1.76,12.0,1.0,0.5,0.0,0.0,,0.3,13.8,2,1.0
2,12/05/2015 07:35:49 PM,12/05/2015 07:51:31 PM,N,1,-73.95944213867188,40.81438827514648,-73.98867797851561,40.77503204345703,1,4.09,15.5,0.0,0.5,3.26,0.0,,0.3,19.56,1,1.0
2,04/10/2015 08:32:53 PM,04/10/2015 08:37:25 PM,N,1,-73.93533325195312,40.796001434326165,-73.94635009765625,40.79322052001953,1,0.96,5.5,0.5,0.5,0.0,0.0,,0.3,6.8,2,1.0
1,01/12/2015 03:11:24 PM,01/12/2015 03:17:33 PM,N,1,-73.98892974853516,40.6919174194336,-74.00096893310547,40.71028137207031,1,2.0,8.0,0.0,0.5,0.0,0.0,,0.3,8.8,2,1.0
2,08/10/2015 11:34:02 AM,08/10/2015 11:55:45 AM,N,1,-73.9399185180664,40.84101104736328,-73.8870391845703,40.865535736083984,1,4.13,17.5,0.0,0.5,0.0,0.0,,0.3,18.3,2,1.0
2,08/21/2015 11:40:38 AM,08/21/2015 11:53:42 AM,N,1,-73.98672485351561,40.702430725097656,-73.96945190429686,40.68050384521485,1,2.14,10.5,0.0,0.5,2.82,0.0,,0.3,14.12,1,1.0
2,09/29/2015 11:16:57 AM,09/29/2015 11:32:34 AM,N,1,-73.95580291748048,40.80680084228516,-73.9548568725586,40.78945541381836,1,1.63,11.0,0.0,0.5,0.0,0.0,,0.3,11.8,1,1.0
2,03/23/2015 11:26:57 PM,03/23/2015 11:44:53 PM,N,1,-73.9504165649414,40.72322082519531,-73.95700073242188,40.67339324951172,1,3.96,15.5,0.5,0.5,3.36,0.0,,0.3,20.16,1,1.0
2,02/26/2015 03:12:07 AM,02/26/2015 03:14:42 AM,N,1,-73.93829345703125,40.796432495117195,-73.93582153320312,40.79872894287109,1,0.53,4.0,0.5,0.5,0.0,0.0,,0.3,5.3,2,1.0
2,03/18/2015 12:50:50 AM,03/18/2015 01:04:58 AM,N,1,-73.95661926269531,40.72078323364258,-73.92477416992188,40.70496368408203,5,2.95,12.0,0.5,0.5,2.66,0.0,,0.3,15.96,1,1.0
2,11/26/2015 12:58:34 PM,11/26/2015 01:12:26 PM,N,1,-73.91243743896483,40.77486038208008,-73.92160797119139,40.7431640625,1,2.64,11.5,0.0,0.5,5.0,0.0,,0.3,17.3,1,1.0
2,06/27/2015 01:06:17 AM,06/27/2015 01:13:17 AM,N,1,-73.84403991699219,40.72107696533203,-73.85179901123048,40.74119567871094,1,1.55,7.5,0.5,0.5,1.2,0.0,,0.3,10.0,1,1.0
2,08/28/2015 08:32:04 AM,08/28/2015 08:32:06 AM,N,5,-73.98251342773438,40.68833160400391,-73.98252105712889,40.688335418701165,2,0.0,11.0,0.0,0.0,0.0,0.0,,0.0,11.0,2,2.0
2,12/11/2015 11:09:21 PM,12/11/2015 11:19:38 PM,N,1,-73.95581817626953,40.69282150268555,-73.92195892333984,40.70773315429688,1,2.45,10.0,0.5,0.5,1.0,0.0,,0.3,12.3,1,1.0
2,10/25/2015 11:13:56 PM,10/25/2015 11:18:20 PM,N,1,-73.88955688476561,40.86067199707031,-73.87377166748048,40.83650207519531,1,2.27,8.5,0.5,0.5,0.0,0.0,,0.3,9.8,2,1.0
2,05/18/2015 07:13:28 PM,05/18/2015 07:20:30 PM,N,1,-73.92866516113281,40.82313537597656,-73.94181060791014,40.82805252075195,1,1.42,7.5,1.0,0.5,1.86,0.0,,0.3,11.16,1,1.0
2,10/31/2015 03:16:00 PM,10/31/2015 03:22:10 PM,N,1,-73.98694610595702,40.70241928100586,-73.9996795654297,40.693138122558594,1,1.25,6.5,0.0,0.5,1.46,0.0,,0.3,8.76,1,1.0
2,04/10/2015 04:50:59 PM,04/10/2015 04:55:44 PM,N,1,-73.94660186767578,40.791778564453125,-73.94989013671875,40.77705764770508,1,1.18,6.0,1.0,0.5,0.0,0.0,,0.3,7.8,2,1.0
2,09/05/2015 03:00:17 PM,09/05/2015 03:03:26 PM,N,1,-73.8909454345703,40.74678421020508,-73.8829345703125,40.74756622314453,1,0.56,4.5,0.0,0.5,1.7,0.0,,0.3,7.0,1,1.0
2,03/14/2015 02:19:37 AM,03/14/2015 02:24:48 AM,N,1,-73.91435241699219,40.75378036499024,-73.9144287109375,40.765869140625,5,1.17,6.0,0.5,0.5,0.0,0.0,,0.3,7.3,2,1.0
2,01/16/2015 09:46:41 AM,01/16/2015 09:58:24 AM,N,1,-73.94364166259764,40.752811431884766,-73.92140197753906,40.7440185546875,1,1.52,9.5,0.0,0.5,0.0,0.0,,0.3,10.3,1,1.0
2,03/29/2015 06:44:31 PM,03/29/2015 06:57:09 PM,N,1,-73.99011993408203,40.687278747558594,-73.98522186279298,40.66280364990234,6,2.46,11.5,0.0,0.5,2.0,0.0,,0.3,14.3,1,1.0
1,11/08/2015 03:16:47 PM,11/08/2015 03:33:16 PM,N,1,-73.86290740966798,40.84596252441406,-73.91114044189453,40.834903717041016,1,3.4,14.0,0.0,0.5,0.0,0.0,,0.3,14.8,2,1.0
1,10/10/2015 05:49:16 PM,10/10/2015 06:38:51 PM,N,1,-73.97286987304686,40.68740463256836,-73.96820831298828,40.751277923583984,1,5.5,30.5,0.0,0.5,1.0,0.0,,0.3,32.3,1,1.0
2,04/18/2015 01:36:37 AM,04/18/2015 01:44:30 AM,N,1,-73.95189666748048,40.715679168701165,-73.9551239013672,40.722293853759766,1,1.12,7.0,0.5,0.5,1.66,0.0,,0.3,9.96,1,1.0
1,01/21/2015 07:02:56 PM,01/21/2015 07:11:18 PM,N,1,-73.95684814453125,40.80507659912109,-73.93502807617188,40.79655838012695,1,1.3,7.5,1.0,0.5,0.0,0.0,,0.3,9.3,2,1.0
2,02/20/2015 02:27:07 PM,02/20/2015 03:00:06 PM,N,2,-73.94397735595702,40.80123901367188,-73.78359985351561,40.64366149902344,1,17.42,52.0,0.0,0.5,2.0,5.33,,0.3,60.13,1,1.0
2,01/14/2015 09:36:43 PM,01/14/2015 09:41:21 PM,N,1,-73.9766082763672,40.68305587768555,-73.98107147216798,40.689361572265625,1,0.49,5.0,0.5,0.5,0.0,0.0,,0.3,6.3,1,1.0
2,05/16/2015 07:44:16 PM,05/16/2015 07:47:48 PM,N,1,-73.99238586425781,40.6894416809082,-73.99847412109375,40.67733383178711,4,0.9,5.0,0.0,0.5,2.0,0.0,,0.3,7.8,1,1.0
2,07/16/2015 12:39:23 AM,07/16/2015 12:50:47 AM,N,1,-73.94577026367188,40.722938537597656,-73.92506408691406,40.7031478881836,1,2.54,10.5,0.5,0.5,3.54,0.0,,0.3,15.34,1,1.0
2,04/28/2015 12:12:32 PM,04/28/2015 12:24:01 PM,N,1,-73.87767028808595,40.73707580566406,-73.90864562988281,40.77145004272461,1,3.67,13.5,0.0,0.5,2.86,0.0,,0.3,17.16,1,1.0
2,03/23/2015 07:50:38 AM,03/23/2015 08:03:23 AM,N,1,-73.99411010742188,40.69793701171875,-74.01081085205078,40.70929336547852,3,2.43,11.5,0.0,0.5,2.46,0.0,,0.3,14.76,1,1.0
2,10/05/2015 02:26:41 PM,10/05/2015 02:44:22 PM,N,1,-73.82615661621092,40.74671173095703,-73.92256164550781,40.77581024169922,1,8.7,25.0,0.0,0.5,0.0,0.0,,0.3,25.8,2,1.0
2,05/09/2015 07:58:28 PM,05/09/2015 08:16:27 PM,N,1,-73.97960662841797,40.682422637939446,-73.95191192626953,40.73409652709961,1,5.28,18.5,0.0,0.5,0.0,0.0,,0.3,19.3,2,1.0
1,01/10/2015 12:25:26 AM,01/10/2015 12:50:36 AM,N,1,-73.93934631347656,40.74827575683594,-73.99506378173827,40.71981430053711,3,7.2,25.0,0.5,0.5,5.25,0.0,,0.3,31.55,1,1.0
2,04/29/2015 06:17:14 PM,04/29/2015 06:23:04 PM,N,1,-73.9501724243164,40.683490753173835,-73.93800354003906,40.69060516357422,5,1.2,6.0,1.0,0.5,0.0,0.0,,0.3,7.8,2,1.0
2,10/03/2015 05:24:07 PM,10/03/2015 05:30:47 PM,N,1,-73.94777679443358,40.79024124145508,-73.93414306640625,40.797977447509766,1,1.41,7.0,0.0,0.5,0.0,0.0,,0.3,7.8,2,1.0
2,08/22/2015 10:08:07 AM,08/22/2015 10:23:30 AM,N,1,-73.93157196044923,40.858692169189446,-73.87047576904298,40.77370071411133,1,10.47,29.0,0.0,0.5,7.07,5.54,,0.3,42.41,1,1.0
2,04/11/2015 03:16:13 AM,04/11/2015 03:37:34 AM,N,1,-73.95578765869139,40.71769332885742,-73.91105651855469,40.76197052001953,1,5.02,18.5,0.5,0.5,4.75,0.0,,0.0,24.25,1,1.0
2,09/08/2015 07:49:50 AM,09/08/2015 07:59:07 AM,N,1,-73.949462890625,40.785205841064446,-73.97312927246092,40.755386352539055,1,2.47,9.5,0.0,0.5,2.58,0.0,,0.3,12.88,1,1.0
2,04/10/2015 11:48:01 PM,04/10/2015 11:48:03 PM,N,5,-73.938232421875,40.72118377685546,-73.93822479248048,40.72118377685546,1,0.0,15.0,0.0,0.0,2.0,0.0,,0.0,17.0,1,2.0
1,11/26/2015 10:08:47 PM,11/26/2015 10:18:49 PM,N,1,-73.95796966552734,40.608917236328125,-73.92444610595702,40.62269973754882,1,2.5,10.5,0.5,0.5,0.0,0.0,,0.3,11.8,2,1.0
1,12/16/2015 09:13:56 PM,12/16/2015 09:33:44 PM,N,1,-73.9547119140625,40.713985443115234,-73.95960235595702,40.6414794921875,1,9.1,26.5,0.5,0.5,5.55,0.0,,0.3,33.35,1,1.0
2,04/23/2015 09:53:33 AM,04/23/2015 09:59:05 AM,N,1,-73.92912292480467,40.77598571777344,-73.93151092529298,40.765228271484375,1,1.06,5.5,0.0,0.5,0.0,0.0,,0.3,6.3,2,1.0
2,10/07/2015 09:28:42 PM,10/07/2015 09:42:53 PM,N,1,-73.87432861328125,40.735061645507805,-73.76271057128906,40.72502517700195,1,7.4,21.5,0.5,0.5,0.0,0.0,,0.3,22.8,1,1.0
1,10/25/2015 12:51:44 AM,10/25/2015 01:02:01 AM,N,1,-73.98702239990233,40.69009017944336,-73.9619598388672,40.66838836669922,1,2.2,10.0,0.5,0.5,0.0,0.0,,0.3,11.3,1,1.0
2,11/22/2015 03:54:12 AM,11/22/2015 04:10:13 AM,N,1,-73.84392547607422,40.72144317626953,-73.82675170898438,40.70260238647461,1,2.12,10.5,0.5,0.5,0.0,0.0,,0.3,11.8,2,1.0
2,03/06/2015 07:56:20 PM,03/06/2015 08:18:57 PM,N,1,-73.9545669555664,40.73217010498047,-73.98878479003906,40.72222518920898,3,4.06,18.0,1.0,0.5,3.96,0.0,,0.3,23.76,1,1.0
2,08/13/2015 03:42:34 PM,08/13/2015 04:23:46 PM,N,2,-73.97362518310547,40.67229843139648,-73.78226470947266,40.64421463012695,1,12.89,52.0,0.0,0.5,13.2,0.0,,0.3,66.0,1,1.0
2,08/14/2015 03:18:19 PM,08/14/2015 03:29:13 PM,N,1,-73.94397735595702,40.82365798950195,-73.92340087890625,40.81393432617188,1,1.46,9.0,0.0,0.5,0.0,0.0,,0.3,9.8,2,1.0
2,06/14/2015 04:41:46 AM,06/15/2015 03:59:59 AM,N,5,-73.90524291992188,40.85368347167969,0.0,0.0,1,1.49,17.0,0.0,0.0,0.0,0.0,,0.3,17.3,2,1.0
1,11/13/2015 02:00:44 PM,11/13/2015 02:12:20 PM,N,1,-73.92413330078125,40.75934982299805,-73.90323638916014,40.74598693847656,1,1.8,9.5,0.0,0.5,2.06,0.0,,0.3,12.36,1,1.0
2,09/06/2015 05:08:28 PM,09/06/2015 05:12:51 PM,N,1,-73.91499328613281,40.75219345092773,-73.8998031616211,40.746536254882805,1,1.16,5.5,0.0,0.5,0.0,0.0,,0.3,6.3,2,1.0
2,11/08/2015 03:28:12 AM,11/08/2015 03:35:18 AM,N,1,-73.9583282470703,40.71725845336913,-73.95064544677734,40.70754623413086,1,1.23,7.0,0.5,0.5,2.08,0.0,,0.3,10.38,1,1.0
2,04/26/2015 04:56:03 AM,04/26/2015 05:01:08 AM,N,1,-73.96104431152342,40.71465301513672,-73.94839477539062,40.72454452514648,1,0.97,5.5,0.5,0.5,0.0,0.0,,0.3,6.8,2,1.0
1,05/15/2015 11:40:23 AM,05/15/2015 11:51:40 AM,N,1,-74.01556396484375,40.675140380859375,-73.99163055419923,40.68480682373047,1,1.9,9.5,0.0,0.5,0.0,0.0,,0.3,10.3,2,1.0
1,05/02/2015 07:59:57 PM,05/02/2015 08:14:03 PM,N,1,-73.9619140625,40.71383666992188,-73.98538970947266,40.7186393737793,1,1.8,11.0,0.0,0.5,0.0,0.0,,0.3,11.8,2,1.0
1,08/20/2015 06:33:32 PM,08/20/2015 06:53:53 PM,N,1,-73.95964050292967,40.68201446533203,-73.98565673828125,40.71377944946289,1,3.8,16.5,1.0,0.5,1.0,0.0,,0.3,19.3,1,1.0
2,01/24/2015 09:55:44 PM,01/24/2015 10:20:58 PM,N,1,-73.97856903076173,40.68800735473633,-73.98749542236328,40.77937316894531,1,8.15,26.5,0.5,0.5,8.34,0.0,,0.3,36.14,1,1.0
1,10/29/2015 06:28:14 PM,10/29/2015 06:44:30 PM,N,1,-73.91483306884764,40.8512077331543,-73.93108367919923,40.81575775146485,1,2.9,13.0,1.0,0.5,0.0,0.0,,0.3,14.8,4,1.0
2,06/05/2015 12:44:42 PM,06/05/2015 12:45:34 PM,N,1,-73.93730163574217,40.758182525634766,-73.93729400634764,40.75820541381836,1,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1,1.0
2,07/18/2015 04:49:13 PM,07/18/2015 04:55:37 PM,N,1,-73.99432373046875,40.68104553222656,-73.99126434326173,40.691524505615234,1,0.9,6.0,0.0,0.5,1.36,0.0,,0.3,8.16,1,1.0
1,06/28/2015 03:32:46 PM,06/28/2015 03:38:50 PM,N,1,-73.9521484375,40.824234008789055,-73.95661926269531,40.813823699951165,1,0.8,6.0,0.0,0.5,0.0,0.0,,0.3,6.8,2,1.0
1,02/11/2015 07:01:39 PM,02/11/2015 07:10:12 PM,N,1,-73.9902801513672,40.664505004882805,-73.97460174560547,40.647682189941406,1,1.6,8.0,1.0,0.5,0.0,0.0,,0.3,9.8,1,1.0
2,05/21/2015 08:27:29 AM,05/21/2015 09:00:33 AM,N,1,-73.97931671142578,40.670108795166016,-74.00151824951173,40.7352294921875,3,6.26,24.5,0.0,0.5,6.17,5.54,,0.3,37.01,1,1.0
2,01/15/2015 10:13:35 PM,01/15/2015 10:27:07 PM,N,1,-73.97781372070312,40.68691253662109,-73.93617248535155,40.69842147827149,2,0.0,9.0,0.5,0.5,1.9,0.0,,0.3,12.2,1,1.0
2,11/13/2015 05:59:29 PM,11/13/2015 06:13:18 PM,N,1,-73.98297119140625,40.67771911621094,-74.00888061523438,40.65017318725586,1,2.35,11.5,1.0,0.5,0.0,0.0,,0.3,13.3,2,1.0
2,07/15/2015 11:45:49 AM,07/15/2015 11:49:20 AM,N,1,-73.9258270263672,40.76907730102539,-73.91753387451173,40.765079498291016,1,0.51,4.5,0.0,0.5,0.0,0.0,,0.3,5.3,2,1.0
2,03/11/2015 05:49:46 PM,03/11/2015 06:17:42 PM,N,1,-73.94383239746092,40.807403564453125,-73.90096282958984,40.82134628295898,1,3.2,18.5,1.0,0.5,0.0,0.0,,0.3,20.3,2,1.0
2,09/09/2015 11:02:26 AM,09/09/2015 11:30:43 AM,N,1,-73.85435485839844,40.72742462158203,-73.97422027587889,40.74958801269531,1,7.44,27.0,0.0,0.5,2.0,5.54,,0.3,35.34,1,1.0
2,12/13/2015 03:22:31 AM,12/13/2015 03:28:16 AM,N,1,-73.94422912597656,40.81441879272461,-73.94854736328125,40.82379913330078,1,0.92,6.0,0.5,0.5,1.46,0.0,,0.3,8.76,1,1.0
2,01/02/2015 11:47:56 PM,01/02/2015 11:55:50 PM,N,1,-73.95410919189453,40.71409225463867,-73.9324493408203,40.707008361816406,1,1.68,8.0,0.5,0.5,2.55,0.0,,0.3,11.85,1,1.0
1,07/28/2015 09:27:53 PM,07/28/2015 09:41:50 PM,N,1,-73.99250030517578,40.689430236816406,-73.9607696533203,40.683067321777344,1,2.6,11.5,0.0,0.5,0.0,0.0,,0.3,12.3,2,1.0
1,11/17/2015 09:11:10 PM,11/17/2015 09:21:29 PM,N,1,-73.96758270263672,40.69824981689453,-73.95496368408203,40.70741271972656,2,1.7,9.0,0.5,0.5,0.0,0.0,,0.3,10.3,2,1.0
2,12/09/2015 04:26:30 PM,12/09/2015 04:39:20 PM,N,1,-73.99304962158203,40.69300842285156,-73.99610137939453,40.71989822387695,1,2.67,11.0,1.0,0.5,0.0,0.0,,0.3,12.8,2,1.0
2,08/10/2015 05:01:01 PM,08/10/2015 05:05:50 PM,N,1,-73.92660522460938,40.82833480834961,-73.92847442626953,40.839317321777344,1,1.06,6.0,1.0,0.5,0.0,0.0,,0.3,7.8,1,1.0
2,02/27/2015 05:01:09 PM,02/27/2015 05:09:31 PM,N,1,-73.94771575927734,40.63407516479492,-73.94582366943358,40.6431999206543,1,0.81,6.0,1.0,0.5,0.0,0.0,,0.3,7.8,2,1.0
2,07/10/2015 10:18:47 PM,07/10/2015 10:34:10 PM,N,1,-73.93839263916014,40.69131088256836,-73.97328186035155,40.6858787536621,1,3.01,12.5,0.5,0.5,0.0,0.0,,0.3,13.8,2,1.0
1,11/15/2015 04:42:27 AM,11/15/2015 04:54:47 AM,N,1,-73.99102020263672,40.6859130859375,-73.95540618896483,40.72005081176758,1,4.9,16.0,0.5,0.5,0.0,0.0,,0.3,17.3,2,1.0
2,06/01/2015 02:00:57 AM,06/01/2015 02:06:49 AM,N,1,-73.92649078369139,40.67123794555664,-73.9076919555664,40.67457580566406,2,1.33,6.5,0.5,0.5,0.0,0.0,,0.3,7.8,1,1.0
2,01/10/2015 11:22:34 AM,01/10/2015 11:29:39 AM,N,1,-73.9434814453125,40.68012619018555,-73.96412658691406,40.67926025390625,1,1.35,7.0,0.0,0.5,1.75,0.0,,0.3,9.55,1,1.0
2,03/04/2015 10:54:47 PM,03/04/2015 11:15:48 PM,N,1,-73.96669006347656,40.68342971801758,-73.89666748046875,40.7005615234375,1,4.48,17.0,0.5,0.5,0.0,0.0,,0.3,18.3,2,1.0
1,02/03/2015 05:15:56 PM,02/03/2015 05:35:49 PM,N,1,-73.952392578125,40.78986740112305,-73.962646484375,40.77267837524414,1,1.7,13.0,1.0,0.5,3.0,0.0,,0.0,17.5,1,1.0
2,05/10/2015 05:48:19 PM,05/10/2015 07:31:19 PM,N,1,-73.98554229736328,40.67823028564453,-73.93740844726561,40.75821685791016,1,23.84,66.5,0.0,0.5,0.0,0.0,,0.3,67.3,2,1.0
2,01/08/2015 04:47:01 PM,01/08/2015 05:02:00 PM,N,1,-73.80741119384764,40.700321197509766,-73.76671600341797,40.711273193359375,1,2.56,12.0,1.0,0.5,2.6,0.0,,0.3,16.4,1,1.0
2,01/13/2015 09:58:58 PM,01/13/2015 10:10:51 PM,N,1,-73.90910339355469,40.77496337890625,-73.86731719970702,40.768901824951165,1,3.19,11.5,0.5,0.5,2.4,0.0,,0.3,15.2,1,1.0
2,10/14/2015 07:27:24 PM,10/14/2015 07:31:53 PM,N,1,-73.94434356689453,40.71464157104492,-73.94111633300781,40.71913909912109,1,0.68,5.0,1.0,0.5,0.0,0.0,,0.3,6.8,2,1.0
